Unnamed: 0,object_id,class_id,tdmx_id,tdm_archive_name,revision,state,creation_date,user_object_id,user_id_mod,modification_date,tdm_description,tdm_supported_clb,tdmx_related_item_id,tdmx_material,tdmx_cad_identifier,tdmx_detailed_description,tdmx_comments,tdmx_3d_cad_identifier,tdmx_title_type,tdmx_scale,tdmx_page_size,file_type,file_name,directory,cad_ref_file_name,cad_ref_directory,vault_object_id,tdm_cad_dirtyflag,tdm_file_id,tdm_cfo_flag,tdm_component_name,tdm_component_modes,tdm_file_version,tdm_integration_managed,phase,par_revision,approval_date,effective_from,effective_until,under_operation,revision_stg,tdm_org_user_id,tdm_org_createdate,tdm_approved_by,tdm_document_type,tdm_archive_type,tdmx_related_flow_process,tdmx_flow_process_state,tdm_es_count,tdm_signature,tdm_part_check,tdm_sf_secure_lvl,tdm_sf_service,cn_indice_fournisseur,cn_livre_au_client_le,cn_valide_client_le,cn_codearticlewagon,tdm_secured_by,cn_livre_fournisseur_le,cn_approuve_fournisseur_le,tdm_origin_id,tdm_cad_version,tdm_cat_environment,cn_acs_document_fournisseur,cn_acs_document_gecpa_link,cn_acs_document_sap_link,cn_acs_document_help_link,cn_acs_document_client,cn_acs_document_car_maker,cn_acs_document_customer,cn_acs_ref_symetrique,cn_acs_num_client,cn_acs_document_related_item,cn_acs_document_related_proj,cn_acs_num_symetrie_client,tdm_cad_timestamp,cn_description_uk,cn_acs_pms_milestone,cn_acs_sysqual_lang,cn_acs_nomad_comment,cn_acs_sysqual_dept,cn_acs_sysqual_dept1,cn_archived,cn_archiver,cn_archive_date,cn_acs_training_subject,cn_acs_sap_plant,cn_acs_related_doc_id,cn_acs_source_cad_data_id,cn_acs_design_completion_lev,cn_acs_document_related_wfl_,cn_acs_related_wfl_id,cn_acs_design_completion_le1,cn_acs_standard_doc_rev,cn_acs_standard_doc_origin,cn_acs_standard_doc_id,cn_acs_standard_doc_domain,cn_acs_standard_doc_short_de,cn_acs_standard_doc_type,cn_acs_standard_doc_short_d1,cn_acs_standard_doc_domain2,cn_acs_tdep_cc_mails,cn_acs_tdep_send_for,cn_acs_tdep_context5,cn_acs_tdep_exch_extfile,cn_acs_tded_exch_contact,cn_acs_tded_exch_support,cn_acs_tded_exch_job_id,tdm_site_id,tdm_site_id_mod,tdm_site_id_owner,cn_acs_document_related_ite1,cn_acs_document_related_ite2,cn_acs_document_related_ite3,cn_acs_document_related_ite4
707508,2433285,111,DRW-0013176, ,B.0,1,27-04-2021 14:12,4325,4325,02-06-2021 06:33,SUNROOF_-_TLOR-,179,0, ,DRW-0013176 - SUNROOF_-_TLOR-,cad data from 6593,, ,-2147483647,-2147483647,-2147483647,23,DRW-0013176_2433285_111.CATDrawing, ,DRW-0013176.CATDrawing,I:\,144,1619537737,790556F2-027D-4F70-AA20-4DD4D135C648,0,0_1340_54d37ddf_8da, ,0,8,8,A,,27-04-2021 11:59,,-32767,0,4325,17-03-2021 16:03,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, ,"8699,140;9501,140;9721,140;",,,2415359, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
707527,2448659,720,TDEP-0013215, ,A,3,02-06-2021 13:37,1830,1,03-06-2021 08:55,2106021536_6599_2D_plano techo,-2147483647, , , ,Free Text,, ,-2147483647,-2147483647,-2147483647,2, , , , ,-2147483647,-2147483647, ,-32767, , ,-2147483647,-2147483647,8, ,03-06-2021 11:59,03-06-2021 11:59,,-32767,1,1830,02-06-2021 13:37,1,-2147483647,-2147483647,-2147483647,-2147483647,0,,-2147483647,0,-2147483647, ,,, , ,,,2448659, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,daniel.pineiro@group-acs.com,1,2D_plano techo,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
707528,2448660,720,TDEP-0013216, ,A,3,02-06-2021 13:38,1830,1,03-06-2021 08:56,2106021537_6599_2D_Plano Techo,-2147483647, , , ,Free Text,, ,-2147483647,-2147483647,-2147483647,2, , , , ,-2147483647,-2147483647, ,-32767, , ,-2147483647,-2147483647,8, ,03-06-2021 11:59,03-06-2021 11:59,,-32767,1,1830,02-06-2021 13:38,1,-2147483647,-2147483647,-2147483647,-2147483647,0,,-2147483647,0,-2147483647, ,,, , ,,,2448660, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,daniel.pineiro@group-acs.com,1,2D_Plano Techo,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
707549,2397954,720,TDEP-0012489, ,A,3,09-02-2021 11:11,69,1,09-02-2021 11:28,2102091210_6599_LEVER-,-2147483647, , , ,Prototype,, ,-2147483647,-2147483647,-2147483647,2, , , , ,-2147483647,-2147483647, ,-32767, , ,-2147483647,-2147483647,8, ,09-02-2021 11:59,09-02-2021 11:59,,-32767,1,69,09-02-2021 11:11,1,-2147483647,-2147483647,-2147483647,-2147483647,0,,-2147483647,0,-2147483647, ,,, , ,,,2397954, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,"But de la maquette = LEVER-
PRT-0052721 B.9 LEVER- Qty=1 Mirror=Yes
Objectif : Montabilité
Matière souhaitée : Prototype
Délai = 09 févr 21
Imputation : 0",-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,guillaume.regnard@group-acs.com,1,LEVER-,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
707623,2397959,720,TDEP-0012492, ,A,3,09-02-2021 11:30,69,1,09-02-2021 11:43,2102091229_6599_LEVER-,-2147483647, , , ,Prototype,, ,-2147483647,-2147483647,-2147483647,2, , , , ,-2147483647,-2147483647, ,-32767, , ,-2147483647,-2147483647,8, ,09-02-2021 11:59,09-02-2021 11:59,,-32767,1,69,09-02-2021 11:30,1,-2147483647,-2147483647,-2147483647,-2147483647,0,,-2147483647,0,-2147483647, ,,, , ,,,2397959, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,"But de la maquette = LEVER-
PRT-0052721 B.12 LEVER- Qty=1 Mirror=Yes
Objectif : Montabilité
Matière souhaitée : Prototype
Délai = 09 févr 21
Imputation : 0",-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,guillaume.regnard@group-acs.com,1,LEVER-,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
707624,2397958,720,TDEP-0012491, ,A,3,09-02-2021 11:29,69,1,09-02-2021 11:42,2102091229_6599_LEVER-,-2147483647, , , ,Prototype,, ,-2147483647,-2147483647,-2147483647,2, , , , ,-2147483647,-2147483647, ,-32767, , ,-2147483647,-2147483647,8, ,09-02-2021 11:59,09-02-2021 11:59,,-32767,1,69,09-02-2021 11:29,1,-2147483647,-2147483647,-2147483647,-2147483647,0,,-2147483647,0,-2147483647, ,,, , ,,,2397958, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,"But de la maquette = LEVER-
PRT-0052721 B.11 LEVER- Qty=1 Mirror=Yes
Objectif : Montabilité
Matière souhaitée : Prototype
Délai = 09 févr 21
Imputation : 0",-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,guillaume.regnard@group-acs.com,1,LEVER-,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
707887,2398281,117,PRT-0051659, ,B.12,1,09-02-2021 15:55,69,69,10-02-2021 13:43,SKELETON_-_TLOR-,182, , ,PRT-0051659 - SKELETON_-_TLOR-, ,Revision: A -->> Prototype 2B, ,-2147483647,-2147483647,-2147483647,26,PRT-0051659-_2398281_117.CATPart, ,PRT-0051659-.CATPart,I:\,1,1612887506,BEB048B1-60EE-49D5-883C-2B962D3F1930,0,d72d0d52_128c_5e26b68f_184, ,0,8,7,B.11,,09-02-2021 11:59,,-32767,0,69,22-01-2020 12:32,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, ,"9501,140;",,,2255112, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
707902,2403800,111,DRW-0013130, ,A.0,1,23-02-2021 08:21,69,69,11-03-2021 09:25,HANDLE-LOCKING_-_ASSEMBLED-,179,ITEM-013140, ,DRW-0013130 HANDLE-LOCKING_-_ASSEMBLED-, ,, ,-2147483647,-2147483647,-2147483647,23,DRW-0013130_2403800_111.CATDrawing, ,DRW-0013130.CATDrawing,I:\,1,1614160923,1BA75CB4-538A-49B3-9F8B-9A079150FBE5,0,857feb80_1c40_6034ba1a_18299, ,0,8,7, ,,24-02-2021 11:59,,-32767,0,69,23-02-2021 08:21,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,,3000026133,"9501,140;9721,140;",,,2403800, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
707991,2403803,111,DRW-0013103, ,A.6,1,23-02-2021 09:16,69,69,23-02-2021 14:59,LEVER_-_ ASSEMBLED-,179,ITEM-013141, ,DRW-0013103 LEVER_-_ ASSEMBLED-, ,, ,-2147483647,-2147483647,-2147483647,23,DRW-0013103_2403803_111.CATDrawing, ,DRW-0013103.CATDrawing,I:\,1,1614071880,C70D7703-78C7-41AD-BFED-87956560B95A,0,d72d0d52_c90_60269c85_3cf42, ,0,8,7,A.5,,23-02-2021 11:59,,-32767,0,69,12-02-2021 15:23,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,,3000026132,"9501,140;9721,140;",,,2399546, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
708098,2400623,117,PRT-0052721, ,B.20,1,16-02-2021 09:45,69,69,16-02-2021 10:25,LEVER-,182,ITEM-013144, ,PRT-0052721 - LEVER-, ,, ,-2147483647,-2147483647,-2147483647,26,PRT-0052721-_2400623_117.CATPart, ,PRT-0052721-.CATPart,I:\,1,1613468942,5E64F78C-0AF0-4CAB-9B49-B2DCC7FE0912,0,d72d0d52_1920_5e820c78_8015, ,0,8,6,B.19,,16-02-2021 11:59,,-32767,0,69,29-03-2020 00:16,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, ,"9501,140;",,,2289795, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
708099,2400624,720,TDEP-0012533, ,A,3,16-02-2021 09:50,69,1,16-02-2021 09:58,2102161049_6599_LEVER-,-2147483647, , , ,Prototype,, ,-2147483647,-2147483647,-2147483647,2, , , , ,-2147483647,-2147483647, ,-32767, , ,-2147483647,-2147483647,8, ,16-02-2021 11:59,16-02-2021 11:59,,-32767,1,69,16-02-2021 09:50,1,-2147483647,-2147483647,-2147483647,-2147483647,0,,-2147483647,0,-2147483647, ,,, , ,,,2400624, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,"But de la maquette = LEVER-
PRT-0052721 B.20 LEVER- Qty=1 Mirror=Yes
Objectif : Montabilité
Matière souhaitée : Prototype
Délai = 16 févr 21
Imputation : 0",-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,guillaume.regnard@group-acs.com,1,LEVER-,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
708100,2400625,117,PRT-0052721, ,B.21,1,16-02-2021 10:23,69,69,18-02-2021 08:21,LEVER-,182,ITEM-013144, ,PRT-0052721 - LEVER-, ,, ,-2147483647,-2147483647,-2147483647,26,PRT-0052721-_2400625_117.CATPart, ,PRT-0052721-.CATPart,I:\,1,1613471130,D64CE28C-4B12-4E1A-85CF-033E636BBFBF,0,d72d0d52_1920_5e820c78_8015, ,0,8,6,B.20,,16-02-2021 11:59,,-32767,0,69,29-03-2020 00:16,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, ,"9501,140;",,,2289795, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
708101,2400626,117,PRT-0052722, ,B.9,1,16-02-2021 10:26,69,69,16-02-2021 16:59,LOCK_-_LEVER-,182,ITEM-013142, ,PRT-0052722 - LOCK_-_LEVER-, ,, ,-2147483647,-2147483647,-2147483647,26,PRT-0052722-_2400626_117.CATPart, ,PRT-0052722-.CATPart,I:\,1,1613493432,602A5F39-D687-4E81-B619-C9A976CC2AEB,0,d72d0d52_1920_5e820d67_a05f, ,0,8,6,B.8,,16-02-2021 11:59,,-32767,0,69,29-03-2020 05:18,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,,3000026136,"9501,140;",,,2289796, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
708102,2400627,111,DRW-0013103, ,A.3,1,16-02-2021 13:07,69,69,18-02-2021 09:57,LEVER_-_ ASSEMBLED-,179,ITEM-013141, ,DRW-0013103 LEVER_-_ ASSEMBLED-, ,, ,-2147483647,-2147483647,-2147483647,23,DRW-0013103_2400627_111.CATDrawing, ,DRW-0013103.CATDrawing,I:\,1,1613480965,8CDA0A78-84B2-4EDC-9370-A77CC7730E3A,0,d72d0d52_c90_60269c85_3cf42, ,0,8,7,A.2,,16-02-2021 11:59,,-32767,0,69,12-02-2021 15:23,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,,3000026132,"9501,140;9721,140;",,,2399546, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
708308,2422952,735,TDEP-0012855A-A, ,A,3,01-04-2021 13:29,1,1,01-04-2021 13:29,2104011525_6599_HINGE_CLEVIS-ASSEMBLED_-_COMPLEMENT-,-2147483647, , , , ,"To: ricardo.nogueira@quantal.pt,david.billy@group-acs.com
Cc: guillaume.regnard@group-acs.com,nicolas.dransard@group-acs.com
 Subject: Data coming from ACS is available: TDEP-0012855A-A

A new TECHNICAL DATA EXCHANGE PACKAGE is available for download on ACS FTP Server 
--------------------------------------------------------------------------------------------------
TDEP ID             : TDEP-0012855
TDEP DOWNLOAD LINK  : /To_QUANTAL/6599/2104011525_TDEP-0012855A-A_6599_HINGE_CLEVIS-ASS_CAO.zip
SENDER              : ACS GROUP
SEND BY             : david.billy@group-acs.com
DATE                : 1/4/2021 at 15:29:27
--------------------------------------------------------------------------------------------------
RECIPIENT           : QUANTAL
                      NOGUEIRA Ricardo
                      ricardo.nogueira@quantal.pt
-------------------------------------------------------------------------------------------------- 
PROJECT             : 6599
TDEP CONTEXT        : 2104011525_6599_HINGE_CLEVIS-ASSEMBLED_-_COMPLEMENT-
CONTEXT DESCRIPTION : HINGE_CLEVIS-ASSEMBLED_-_COMPLEMENT- 
DATA AVAILABLE FOR  : Request For Quotation
EXCHANGE SUPPORT    : FTP (ACS)
Total File Count    : 1
--------------------------------------------------------------------------------------------------
EXCHANGE FORMAT     : Dxf (Version 2000) Step (Step214) 
SOURCE FILE         : 2104011525_TDEP-0012855A-A_6599_HINGE_CLEVIS-ASS_CAO.zip
TRANSMITTED FILE    : 2104011525_TDEP-0012855A-A_6599_HINGE_CLEVIS-ASS_CAO.zip
----------------------------------------------------------------------------------------------------
Physical Zip size: 466 KB

Modified              Size Filename
------------------------------------------------------------
2021-04-01 15:29         0 Pdf\
2021-04-01 15:29    287051 Pdf\DRW-0012871_Rev-B.2.pdf
2021-04-01 15:29         0 Dxf\
2021-04-01 15:29    525147 Dxf\DRW-0012871_Rev-B.2_Details_(Unique_detail_sheet).dxf
2021-04-01 15:29    793349 Dxf\DRW-0012871_Rev-B.2_Sheet_1.dxf
2021-04-01 15:29         0 Step\
2021-04-01 15:29    145730 Step\ASY-0013499_Rev-A.13.stp
2021-04-01 15:29     98199 Step\PRT-0052720_Rev-B.14.stp
------------------------------------------------------------
     Size: 1,76 MB  Zip: 0,45 MB  5 Files  3 Folders

Importants informations :

If login is required to download data,
use your username and password previously sent by transfercao@group-acs.com

The reference CAD data for ACS are data with native formats :
	For CatiaV5 projects: CATPart; CATDrawing; CATProduct
	For NX projects: prt

All other CAD data formats given by ACS, further to your request, are used to make easy data utilisation. 
If there is a doubt or litigation when using these-ones, data with native formats above will be used as reference.
The native formats are at your disposal on request by mail at transfercao@group-acs.com. 

This email is automatically generated. Do not reply.
To get support, please send email to transfercao@group-acs.com
", ,-2147483647,-2147483647,-2147483647,73,2104011525_TDEP-0012855A-A_6599_HINGE_CLEVIS-ASS_CAO_2422952_735.zip, ,2104011525_TDEP-0012855A-A_6599_HINGE_CLEVIS-ASS_CAO.zip,C:\TempAcsDataXchange\Work\,3,-2147483647,87AF9E89-E76B-4830-BD51-FE6B27E3D9A3,-32767, , ,-2147483647,-2147483647,8, ,01-04-2021 11:59,01-04-2021 11:59,,-32767,1,1,01-04-2021 13:29,1,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, , ,,,2422952, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,3,HINGE_CLEVIS-ASSEMBLED_-_COMPLEMENT-,,19821,5, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
708389,2408938,117,PRT-0052720, ,B.12,1,05-03-2021 12:58,69,69,10-03-2021 13:54,CLEVIS_-_MOBILE-PANEL-,182,ITEM-013139, ,PRT-0052720 - CLEVIS_-_MOBILE-PANEL-, ,, ,-2147483647,-2147483647,-2147483647,26,PRT-0052720-_2408938_117.CATPart, ,PRT-0052720-.CATPart,I:\,1,1614949126,5DAB3FD7-D2DE-49EB-B911-66EC676571FA,0,d72d0d52_1920_5e8209c3_731a, ,0,8,6,B.11,,05-03-2021 11:59,,-32767,0,69,29-03-2020 05:11,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,,3000026130,"9501,140;",,,2289794, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
708533,2370283,117,PRT-0051659, ,B.2,1,04-12-2020 11:02,69,69,23-12-2020 17:33,SKELETON_-_TLOR-,182, , ,PRT-0051659 - SKELETON_-_TLOR-, ,Revision: A -->> Prototype 2B, ,-2147483647,-2147483647,-2147483647,26,PRT-0051659-_2370283_117.CATPart, ,PRT-0051659-.CATPart,I:\,1,1607093093,9DE86E91-4A16-4E8D-BE84-F519C22453F4,0,d72d0d52_128c_5e26b68f_184, ,0,8,7,B.1,,04-12-2020 11:59,,-32767,0,69,22-01-2020 12:32,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, ,"9501,140;",,,2255112, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
708534,2370285,117,PRT-0051979, ,C.0,1,04-12-2020 13:16,69,69,04-12-2020 14:40,PANEL_-_MOBILE,182,ITEM-013133, ,PRT-0051979 - PANEL_-_MOBILE, ,, ,-2147483647,-2147483647,-2147483647,26,PRT-0051979-_2370285_117.CATPart, ,PRT-0051979-.CATPart,I:\,1,1607091599,0046BF30-3D3F-4BA1-B518-D89B3CFC85AA,0,d72d0d52_2290_5e394943_a34, ,0,8,6,B,,04-12-2020 11:59,,-32767,0,69,04-02-2020 18:37,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,,3000026137,"9501,140;",,,2263732, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
